MeSHD003476	[[21236572, 'curium'], [26465740, 'curium']]
MeSHD004490	[[27384664, 'xenarthra']]
MeSHD060733	[[19162578, 'electromagnetic', 'energy'], [20150495, 'electromagnetic', 'waves'], [21880823, 'electromagnetic', 'waves'], [23784837, 'electromagnetic', 'radiation'], [24351641, 'electromagnetic', 'waves'], [24617288, 'electromagnetic', 'radiation'], [25395193, 'electromagnetic', 'radiations'], [27574980, 'electromagnetic', 'radiation'], [27589751, 'electromagnetic', 'waves'], [27873854, 'electromagnetic', 'radiation'], [28486438, 'electromagnetic', 'radiation'], [28486438, 'electromagnetic', 'waves'], [28486438, 'electromagnetic', 'wave'], [28658925, 'electromagnetic', 'waves'], [29140267, 'electromagnetic', 'energy'], [29384370, 'electromagnetic', 'waves'], [29494609, 'electromagnetic', 'waves'], [29801344, 'electromagnetic', 'waves']]
MeSHD009887	[[19163149, 'ophthalmoscopy'], [19741247, 'ophthalmoscopy'], [22114289, 'ophthalmoscopy'], [22328305, 'ophthalmoscopy'], [24505207, 'ophthalmoscopy'], [25265002, 'ophthalmoscopy'], [25854109, 'ophthalmoscopy'], [27144131, 'ophthalmoscopy'], [27800275, 'ophthalmoscopy'], [28873173, 'ophthalmoscopy'], [29744763, 'ophthalmoscopy']]
MeSHD001945	[[28649546, 'respiratory', 'muscle', 'training'], [28862183, 'breathing', 'exercises']]
MeSHD009041	[[19163738, 'motion', 'sickness'], [23557865, 'motion', 'sickness'], [28303962, 'motion', 'sickness'], [28862519, 'motion', 'sickness']]
MeSHD017156	[[29787997, 'photoplethysmography']]
MeSHD011402	[[19164173, 'pronase'], [21875799, 'pronase'], [22759735, 'pronase', 'e'], [25818947, 'pronase']]
MeSHD052067	[[19164751, 'soluble', 'nsf', 'attachment', 'protein'], [24554766, 'soluble', 'nsf', 'attachment', 'protein'], [25551675, 'soluble', 'nsf', 'attachment', 'protein'], [27458136, 'soluble', 'nsf', 'attachment', 'protein'], [29535609, 'soluble', 'nsf-attachment', 'protein']]
MeSHD055686	[[24376804, 'metabolic', 'equivalent'], [24713878, 'metabolic', 'equivalent'], [24884755, 'metabolic', 'equivalents'], [25222816, 'metabolic', 'equivalents'], [25556970, 'metabolic', 'equivalents'], [26052460, 'metabolic', 'equivalent'], [26140834, 'metabolic', 'equivalent'], [26512340, 'metabolic', 'equivalent'], [26970038, 'metabolic', 'equivalent'], [27322529, 'metabolic', 'equivalent'], [27403323, 'metabolic', 'equivalents'], [27465817, 'metabolic', 'equivalents'], [27931188, 'metabolic', 'equivalents'], [28464957, 'metabolic', 'equivalents'], [28526329, 'metabolic', 'equivalents'], [29222006, 'metabolic', 'equivalents'], [29482554, 'metabolic', 'equivalents'], [29487046, 'metabolic', 'equivalent']]
MeSHD015140	[[28633305, 'vascular', 'dementia'], [28715552, 'vascular', 'dementia'], [29394331, 'vascular', 'dementia'], [29643479, 'vascular', 'dementia']]
MeSHD007268	[[23289005, 'epidural', 'injections'], [25794215, 'epidural', 'injections'], [29595529, 'epidural', 'injection']]
MeSHD000779	[[28272292, 'local', 'anesthetic'], [28530451, 'local', 'anesthetic'], [28727597, 'local', 'anesthetic'], [28919152, 'local', 'anesthetic'], [29033722, 'local', 'anesthetic'], [29149145, 'local', 'anesthetic'], [29794943, 'local', 'anesthetic'], [29805812, 'local', 'anesthetic']]
MeSHD007796	[[28587362, 'laminectomy']]
MeSHD013130	[[29391028, 'spinal', 'stenosis']]
MeSHD054304	[[29681712, 'anti-mullerian', 'hormone']]
MeSHD000080882	[[29556332, 'ribosomal', 'protein', 'l10']]
MeSHD003786	[[29628644, 'root', 'canals']]
MeSHD006735	[[29458177, 'horseradish', 'peroxidase'], [29491625, 'horseradish', 'peroxidase'], [29658613, 'horseradish', 'peroxidase']]
MeSHD008361	[[26138395, 'mannosidase']]
MeSHC069837	[[19167457, 'c60', 'fullerene'], [20485158, 'fullerene-c60'], [20863167, 'c60', 'fullerene'], [26808958, 'fullerene', 'c60'], [27312562, 'c60', 'fullerenes']]
MeSHC028007	[[23864110, 'nickel', 'oxide'], [24771534, 'nickel', 'oxide'], [25043803, 'nickel', 'oxide'], [25043803, 'nickel', 'oxide', '(', 'nio', ')'], [27423769, 'nickel', 'oxide', '(', 'nio', ')'], [27430868, 'nickel', 'oxide'], [28102378, 'nickel', 'oxide']]
MeSHD008666	[[19167457, 'metalloendopeptidase']]
MeSHD055633	[[25463267, 'immune', 'system', 'process'], [25501152, 'immune', 'system', 'processes'], [26897172, 'immune', 'system', 'processes'], [27676103, 'process', ',', 'immune', 'system'], [29552284, 'immune', 'system', 'processes']]
MeSHD053508	[[19167457, 'matrix', 'metalloproteinase', '12'], [20018959, 'matrix', 'metalloproteinase', '12'], [22152016, 'matrix', 'metalloproteinase', '12'], [25719435, 'matrix', 'metalloproteinase', '12'], [26825554, 'matrix', 'metalloproteinases-12']]
MeSHD013433	[[27557608, 'sulfatide']]
MeSHC066324	[[29329781, 'ceramide', 'kinase']]
MeSHD013012	[[29552064, 'sorbitol']]
MeSHC111959	[[20067522, 'fe', '(', '3', ')', 's', '(', '4', ')']]
MeSHD055944	[[29054541, 'magnetosome']]
MeSHD011874	[[29037107, 'radiation', 'dosimetry']]
MeSHD005061	[[29553305, 'eastern', 'europe'], [29653627, 'eastern', 'europe'], [29682299, 'eastern', 'europe'], [29742137, 'eastern', 'europe'], [29778187, 'eastern', 'europe'], [29799177, 'eastern', 'europe'], [29877056, 'eastern', 'europe']]
MeSHD011189	[[27566474, 'potassium', 'chloride'], [27852771, 'potassium-chloride'], [27966638, 'potassium', 'chloride'], [28507513, 'potassium', 'chloride', '(', 'kcl', ')'], [29263631, 'potassium', 'chloride', '(', 'kcl', ')']]
MeSHC048139	[[19170026, 'coomassie', 'blue'], [19202841, 'coomassie', 'blue'], [20204278, 'coomassie', 'blue'], [26792847, 'coomassie', 'blue']]
MeSHD000071576	[[28324115, 'crush', 'injury']]
MeSHD018549	[[19170214, 'cryptogenic', 'organizing', 'pneumonia'], [29378571, 'cryptogenic', 'organizing', 'pneumonia']]
MeSHD000080203	[[19170214, 'acute', 'interstitial', 'pneumonia'], [21166124, 'acute', 'interstitial', 'pneumonia'], [21426684, 'acute', 'interstitial', 'pneumonia']]
MeSHC537778	[[19170214, 'antisynthetase', 'syndrome'], [27856478, 'antisynthetase', 'syndrome']]
MeSHD018196	[[21889186, 'adenosquamous', 'carcinomas'], [22782224, 'adenosquamous', 'carcinoma'], [22982890, 'adenosquamous', 'carcinoma'], [24351833, 'adenosquamous', 'carcinomas'], [25804342, 'adenosquamous', 'carcinoma'], [25871623, 'adenosquamous', 'carcinoma'], [27194548, 'adenosquamous', 'carcinomas']]
MeSHC000641657	[[19170242, 'magnetospirillum', 'magneticum']]
MeSHD004677	[[25379655, 'tonsillar', 'herniation']]
MeSHD052177	[[26940125, 'cystic', 'kidney', 'diseases'], [29371597, 'cystic', 'kidney', 'disease'], [29686978, 'cystic', 'renal', 'disease']]
MeSHD003901	[[26203099, 'desulfovibrio'], [26914459, 'desulfovibrio'], [28378284, 'desulfovibrio'], [28621836, 'desulfovibrio'], [28713349, 'desulfovibrio'], [28742883, 'desulfovibrio'], [28899857, 'desulfovibrio'], [28955315, 'desulfovibrio']]
MeSHD056952	[[24335826, 'trichonympha'], [26914459, 'trichonympha'], [28556617, 'trichonympha']]
MeSHC029746	[[19170725, 'uptake', 'hydrogenase']]
MeSHD006559	[[19170813, 'pemphigoid', 'gestationis'], [28779299, 'gestational', 'pemphigoid'], [28779299, 'pemphigoid', 'gestationis']]
MeSHD003874	[[26111459, 'dermatitis', 'herpetiformis'], [29566927, 'dermatitis', 'herpetiformis']]
MeSHD031334	[[28420164, 'lemon-balm'], [29048180, 'melissa']]
MeSHD007567	[[27531851, 'neonatal', 'jaundice'], [29562895, 'neonatal', 'jaundice']]
MeSHC025603	[[23192945, 'bapta'], [23475703, '1,2-bis', '(', 'o-aminophenoxy', ')', 'ethane-n', ',', 'n', ',', 'n', "'", ',', "n'-tetraacetic", 'acid'], [23475703, 'bapta'], [24650598, 'bapta'], [24961950, 'bapta'], [25522412, 'bapta'], [26133167, 'bapta'], [26836139, 'bapta'], [26998364, 'bapta'], [28595501, 'bapta']]
MeSHC112297	[[23385580, 'xe991']]
MeSHD000071559	[[29317519, 'arrestin2']]
MeSHD055420	[[28210922, 'perfusion', 'imaging'], [28733074, 'perfusion', 'imaging'], [28774328, 'perfusion', 'imaging'], [28972000, 'perfusion', 'imaging'], [29367598, 'perfusion', 'imaging'], [29548663, 'perfusion', 'scintigraphy']]
MeSHD000067290	[[25637796, 'behavioral', 'tests'], [25724081, 'behavioral', 'test'], [25972458, 'behavioral', 'tests'], [25994923, 'behavioral', 'test'], [26254234, 'behavioral', 'tests'], [26403076, 'behavioral', 'tests'], [26433454, 'behavioral', 'tests'], [26589335, 'behavioral', 'tests'], [26793137, 'behavioral', 'tests'], [26831952, 'behaviors', 'rating', 'scale'], [26867718, 'behavioral', 'tests'], [26883430, 'behavioral', 'tests'], [26907956, 'behavioral', 'test'], [26980323, 'behaviors', 'rating', 'scale'], [27165870, 'behavioral', 'tests'], [27318500, 'behavioral', 'test'], [27318500, 'behavioral', 'tests'], [27685339, 'behavioral', 'tests'], [27940378, 'behavioral', 'tests'], [28057538, 'behavioral', 'test'], [28117752, 'behavior', 'test'], [28254586, 'behavior', 'tests'], [28437360, 'behavioral', 'tests'], [28455797, 'behavioral', 'tests'], [28463420, 'behavioral', 'tests'], [28465604, 'behavioral', 'tests'], [28663199, 'behavioral', 'tests'], [28840516, 'behavioral', 'test'], [28993208, 'behavioral', 'tests'], [29163108, 'behavioral', 'tests'], [29339666, 'behavioral', 'tests'], [29378186, 'behavioral', 'tests'], [29588172, 'behavioral', 'tests'], [29709597, 'behavioral', 'tests']]
MeSHD054443	[[19173291, 'cell', 'motility', 'assays'], [21212399, 'cell', 'migration', 'assays'], [23645153, 'cell', 'migration', 'assays'], [24638075, 'cell', 'migration', 'assay'], [25288154, 'cell', 'migration', 'assays'], [25350138, 'cell', 'migration', 'assays'], [25476443, 'cell', 'migration', 'assays'], [25739039, 'cell', 'migration', 'assay'], [25739039, 'cell', 'migration', 'assays'], [25884570, 'cell', 'motility', 'assays'], [27551730, 'cell', 'migration', 'assay'], [28049506, 'cell', 'migration', 'assay'], [28579904, 'assay', ',', 'cell', 'migration'], [29703175, 'cell', 'migration', 'assay']]
MeSHC469550	[[19173557, 'opf', 'macromers']]
MeSHC038780	[[19173682, 'valeric', 'acids'], [19173682, 'valeric', 'acid'], [21457417, 'valeric', 'acid'], [23016828, 'valeric', 'acids'], [24070060, 'valeric', 'acid'], [27121286, 'valeric', 'acid'], [28587349, 'valeric', 'acid'], [29365165, 'valeric', 'acids']]
MeSHD009875	[[19173709, 'operator', 'region'], [19324881, 'operator', 'region'], [20722402, 'operator', 'regions'], [22014119, 'operator', 'regions'], [22129225, 'genetic', 'operators'], [24564530, 'operator', 'regions'], [24898247, 'operator', 'region'], [26394440, 'genetic', 'operators'], [27303893, 'operator', 'region']]
MeSHC121346	[[19173736, 'laminin', '1'], [19961413, 'laminin-1']]
MeSHD014592	[[28273340, 'vaginal', 'bleeding'], [28415634, 'vaginal', 'bleeding'], [28498249, 'uterine', 'bleeding'], [29718788, 'uterine', 'bleeding']]
MeSHD017699	[[29335232, 'pelvic', 'pain'], [29415121, 'pelvic', 'pain'], [29706284, 'pelvic', 'pain']]
MeSHD001062	[[29741752, 'appendectomy'], [29753277, 'appendectomy']]
MeSHD057055	[[26037125, 'aspartyl', 'proteinases'], [26552445, 'aspartyl', 'protease'], [27179792, 'aspartyl', 'protease'], [29362237, 'aspartyl', 'proteinases'], [29555898, 'aspartyl', 'proteinase']]
MeSHC410009	[[19174148, 'l-685,458'], [19481073, 'l-685,458']]
MeSHD013967	[[23044569, 'autoimmune', 'thyroiditis'], [26633184, 'autoimmune', 'thyroiditis'], [29732161, 'autoimmune', 'thyroiditis']]
MeSHD013954	[[28580618, 'thyroglobulin'], [29045188, 'thyroglobulin']]
MeSHC016229	[[25432019, '5a,6-anhydrotetracycline'], [27028290, '5a,6-anhydrotetracycline']]
MeSHC037643	[[28187915, 'bile', 'acid', 'transporter'], [29704003, 'bile', 'acid', 'transporter']]
MeSHC071908	[[27384660, 'sodium', 'taurocholate', 'cotransporting', 'polypeptide'], [27863453, 'sodium', 'taurocholate', 'cotransporting', 'polypeptide'], [28559272, 'sodium', 'taurocholate', 'cotransporting', 'polypeptide']]
MeSHC114462	[[22585709, 'mrp3'], [26073088, 'mrp3']]
MeSHD017056	[[19175078, 'medical', 'technologist'], [24741651, 'medical', 'technologist'], [24745724, 'medical', 'laboratory', 'scientists'], [24745724, 'clinical', 'laboratory', 'scientists'], [25114549, 'medical', 'technologists']]
MeSHD000069836	[[26229479, 'degloving', 'injury']]
MeSHD013699	[[26994990, 'temporal', 'artery'], [28527546, 'temporal', 'artery'], [29439246, 'temporal', 'artery'], [29464158, 'temporal', 'artery']]
MeSHD024763	[[26152110, 'leech', 'therapy']]
MeSHD014022	[[27927847, 'tissue', 'viability'], [28110749, 'tissue', 'survival'], [28225152, 'tissue', 'viability']]
MeSHD051663	[[19175309, 'kv1.2', 'potassium', 'channel']]
MeSHC060720	[[29072834, 'diguanylate', 'cyclase']]
MeSHD016604	[[27545718, 'aflatoxin', 'b1'], [28053655, 'aflatoxins', 'b1'], [28089783, 'aflatoxin', 'b1'], [29351317, 'aflatoxin', 'b1']]
MeSHD000071245	[[25132457, 'uncoupling', 'proteins'], [25362851, 'uncoupling', 'proteins'], [26900952, 'mitochondrial', 'uncoupling', 'proteins'], [27520301, 'uncoupling', 'proteins']]
MeSHD052438	[[28123942, 'white', 'adipocytes'], [28322447, 'white', 'adipocytes'], [28720757, 'white', 'adipocytes']]
MeSHD002001	[[28983743, 'brown', 'adipose', 'tissue'], [29293679, 'brown', 'adipose', 'tissue']]
MeSHD055099	[[29066949, 'neuroendocrine', 'cells']]
MeSHD063307	[[24151078, 'au-rich', 'element'], [24416409, 'au-rich', 'element'], [25038453, 'au-rich', 'elements'], [26101706, 'au-rich', 'element'], [26243717, 'au-rich', 'element'], [26390015, 'au-rich', 'elements'], [27437398, 'au-rich', 'element'], [27437398, 'au-rich', 'elements']]
MeSHD051816	[[29124478, 'tristetraprolin']]
MeSHD000825	[[19176601, 'organs', ',', 'animals'], [20219512, 'animal', 'organ'], [23986776, 'animal', 'organ'], [27994118, 'animal', 'structures']]
MeSHD058749	[[19177057, 'military', 'bases']]
MeSHD004764	[[26527417, 'enterohepatic', 'circulation'], [26913381, 'enterohepatic', 'circulation'], [27431238, 'enterohepatic', 'circulation'], [28249258, 'enterohepatic', 'circulation'], [29205714, 'enterohepatic', 'circulation'], [29636383, 'enterohepatic', 'circulation']]
MeSHD006700	[[21924764, 'home', 'births'], [25028188, 'home', 'birth'], [26446145, 'home', 'birth'], [26951787, 'home', 'births'], [28705188, 'childbirth', 'at', 'home']]
MeSHC022728	[[19177362, 'thermitase']]
MeSHC535110	[[19177476, 'polythiocyanogen']]
MeSHD002575	[[24052719, 'cervicitis']]
MeSHD011271	[[27803848, 'ectopic', 'pregnancy'], [28649564, 'ectopic', 'pregnancy'], [29499390, 'ectopic', 'pregnancy']]
MeSHD013339	[[29342983, 'pharmacy', 'students'], [29497345, 'pharmacy', 'students']]
MeSHC071023	[[19179336, 'fapygua']]
MeSHC039544	[[19179336, 'fapyade'], [24406253, '4,6-diamino-5-formamidopyrimidine']]
MeSHC031086	[[28465489, "5-ethynyl-2'-deoxyuridine"], [28864572, "5-ethynyl-2'-deoxyuridine"], [29016664, "5-ethynyl-2'-deoxyuridine"], [29197876, "5-ethynyl-2'-deoxyuridine"], [29568752, "5-ethynyl-2'-deoxyuridine"]]
MeSHC459179	[[25882870, 'sb431542'], [29531818, 'sb431542']]
MeSHD011364	[[28721117, 'professional', 'practice'], [28970421, 'professional', 'practice'], [29045912, 'professional', 'practice'], [29515505, 'professional', 'practice'], [29636161, 'professional', 'practice']]
MeSHD000072483	[[19180491, 'placenta', 'growth', 'factor'], [23331974, 'placenta', 'growth', 'factor'], [24139944, 'placenta', 'growth', 'factor']]
MeSHD050800	[[25351986, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6'], [28188292, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6'], [28934426, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6'], [29203240, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6'], [29203888, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6'], [29656114, 'signal', 'transducer', 'and', 'activator', 'of', 'transcription', '6']]
MeSHD050660	[[25122780, 'core-binding', 'factor'], [25142583, 'core', 'binding', 'factor'], [25787321, 'core-binding', 'factor']]
MeSHD006878	[[28441602, 'hydroxides'], [28741360, 'hydroxides'], [29063927, 'hydroxides'], [29190555, 'hydroxides']]
MeSHD002349	[[29062986, 'carpal', 'tunnel', 'syndrome'], [29799370, 'carpal', 'tunnel', 'syndrome']]
MeSHD016273	[[29764994, 'occupational', 'exposure']]
MeSHC116695	[[22535467, 'man', '(', '9', ')', 'glcnac', '(', '2', ')']]
MeSHD016682	[[19181584, 'lupus', 'anticoagulant'], [24778537, 'lupus', 'anticoagulant'], [26950981, 'lupus', 'anticoagulant'], [27346975, 'lupus', 'anticoagulant']]
MeSHD008775	[[28987046, 'methylprednisolone'], [29329570, 'methylprednisolone'], [29421925, 'methylprednisolone'], [29486725, 'methylprednisolone'], [29594059, 'methylprednisolone']]
MeSHD007156	[[27966460, 'immunologic', 'memory'], [29697785, 'immunological', 'memory']]
MeSHD043587	[[19182865, 'muscarinic', 'm3', 'receptor']]
MeSHD003535	[[29684083, 'cyprus']]
MeSHD000077560	[[19182918, 'enfuvirtide'], [27612283, 'enfuvirtide']]
MeSHD003367	[[28926727, 'cotinine']]
MeSHD004441	[[29165628, '20-hydroxyecdysone']]
MeSHD031297	[[29190792, 'lupinus']]
MeSHD000074437	[[23009329, 'pts2', 'proteins']]
MeSHD012885	[[27076016, 'skinfold', 'thicknesses'], [29543314, 'skinfold', 'thickness']]
MeSHC081021	[[19183835, 'go6976'], [20961375, 'go6976'], [21463619, 'go', '6976'], [23571309, 'go6976']]
MeSHC465664	[[19183835, 'go6983']]
MeSHC037068	[[24872838, 'latrunculin', 'b'], [25645080, 'latrunculin', 'b']]
MeSHC055141	[[19183889, 'arteether'], [27150250, 'arteether'], [29512604, 'arteether']]
MeSHD020628	[[24025669, 'thauera'], [26364226, 'thauera'], [28433912, 'thauera'], [28838619, 'thauera'], [29056928, 'thauera']]
MeSHD050644	[[19183960, 'succinic', 'semialdehyde', 'dehydrogenase'], [22174252, 'succinic', 'semialdehyde', 'dehydrogenase'], [24989231, 'succinate', 'semialdehyde', 'dehydrogenase'], [24989231, 'succinic', 'semialdehyde', 'dehydrogenase'], [28990487, 'succinic', 'semialdehyde', 'dehydrogenase']]
MeSHC000633687	[[19184275, 'koelreuteria']]
MeSHC475934	[[19184275, 'hinokinin']]
MeSHC006938	[[19184595, 'cellobionic', 'acid']]
MeSHC000648829	[[28859317, 'fibrobacter', 'succinogenes'], [29487591, 'fibrobacter', 'succinogenes']]
MeSHD002475	[[29752268, 'cellobiose']]
MeSHC089182	[[19184595, 'cellobionolactone']]
MeSHD050682	[[20937838, 'q-snares'], [28637767, 'q-snares']]
MeSHD051040	[[27791468, 'vamp3']]
MeSHD013744	[[20462283, 'clostridial', 'neurotoxins'], [22436011, 'tetanus', 'toxin'], [25549186, 'tetanus', 'toxin'], [27992553, 'tetanus', 'toxin'], [28045048, 'tetanus', 'toxin'], [29017821, 'tetanus', 'toxin']]
MeSHD005969	[[29657001, 'glutamate', 'dehydrogenase'], [29704359, 'glutamate', 'dehydrogenase']]
MeSHC042233	[[19185388, 'fd-gogat'], [19481951, 'fd-gogat'], [29748645, 'fd-gogat']]
MeSHD050790	[[24069228, 'nadh-gogat'], [27569412, 'nadh-dependent', 'glutamate', 'synthase'], [29036367, 'nadh-dependent', 'glutamate', 'synthase'], [29036367, 'nadh-gogat']]
MeSHD013044	[[19185393, 'specialty', 'boards'], [26882798, 'specialty', 'board']]
MeSHC101531	[[27998780, 'crhr2']]
MeSHC042511	[[19186121, 'dioleoylphosphatidylserine'], [20399763, 'dioleoylphosphatidylserine'], [22804614, 'dioleoylphosphatidylserine']]
MeSHD018101	[[22068478, 'mdx', 'mice'], [25005781, 'mdx', 'mice'], [27554968, 'mdx', 'mice'], [27735844, 'mdx', 'mice']]
MeSHD049411	[[29145435, 'utrophin']]
MeSHC034376	[[19186989, '2-isobutyl-3-methoxypyrazine']]
MeSHD053058	[[28787535, 'trophozoites'], [28820699, 'trophozoites']]
MeSHD001966	[[26715248, 'bromine'], [27447429, 'bromine'], [27721477, 'bromine'], [28731332, 'bromine']]
MeSHC000653259	[[27667812, 'francisella', 'noatunensis', 'subsp', '.', 'noatunensis']]
MeSHC000653260	[[28262634, 'francisella', 'noatunensis'], [29312155, 'francisella', 'noatunensis']]
MeSHC000653258	[[29777634, 'francisella', 'noatunensis', 'subsp', '.', 'orientalis']]
MeSHD005603	[[29444148, 'francisella']]
MeSHD011896	[[26111016, 'rana', 'temporaria']]
MeSHD019602	[[29649193, 'food', 'and', 'beverage']]
MeSHD000070779	[[19188147, 'tenosynovial', 'giant', 'cell', 'tumor'], [28716061, 'tenosynovial', 'giant', 'cell', 'tumors']]
MeSHD013586	[[25799575, 'pigmented', 'villonodular', 'synovitis']]
MeSHD046888	[[19188147, 'tissue', 'microarray', 'analyses'], [21561989, 'cell', 'array', 'analysis'], [21953293, 'array', 'analyses', ',', 'cell'], [23041061, 'tissue', 'microarray', 'analysis'], [23494454, 'tissue', 'microarray', 'analysis'], [23775819, 'tissue', 'microarray', 'analysis'], [23891972, 'tissue', 'microarray', 'analysis'], [25526474, 'tissue', 'microarray', 'analysis'], [26280346, 'tissue', 'microarray', 'analysis'], [26917489, 'tissue', 'microarray', 'analyses'], [27564106, 'tissue', 'microarray', 'analysis'], [28819415, 'tissue', 'microarray', 'analysis'], [29396440, 'tissue', 'microarray', 'analysis']]
MeSHD020927	[[29843137, 'dexmedetomidine']]
MeSHD016504	[[19920272, 'breast', 'self-examination'], [20978442, 'breast', 'self-examination'], [21352706, 'breast', 'self', 'examinations'], [21352706, 'breast', 'self-examination'], [26757491, 'breast', 'self-examination'], [27653812, 'breast', 'self-examination']]
MeSHD000070416	[[28942448, 'antagomirs'], [29348794, 'antagomirs'], [29393458, 'antagomir'], [29398458, 'anti-mir'], [29685003, 'anti-mir']]
MeSHC531556	[[28639950, 'azd1152-hqpa']]
MeSHC484810	[[25268132, 'tozasertib'], [25624750, 'vx-680'], [26215279, 'mk-0457']]
MeSHD064586	[[28711506, 'sodium', 'selenate']]
MeSHD010148	[[28270630, 'intractable', 'pain']]
MeSHC035355	[[19189967, 'endonf'], [20519506, 'endosialidase'], [25666799, 'endosialidases']]
MeSHD013380	[[29657849, 'subtalar', 'joint']]
MeSHD055539	[[19190981, 'ipods']]
MeSHD011890	[[22700164, 'subway'], [23012508, 'railroads'], [24828121, 'subway'], [25320640, 'railroad'], [25322294, 'subway'], [26377667, 'railroads'], [27380755, 'railroad']]
MeSHC027624	[[21807902, 'ribosomal', 'protein', 'l11'], [24923447, 'ribosomal', 'protein', 'l11'], [25301064, 'ribosomal', 'proteins', 'l11'], [26220995, 'ribosomal', 'protein', 'l11'], [27856536, 'ribosomal', 'protein', 'l11']]
MeSHD029503	[[29225165, 'diamond-blackfan', 'anemia']]
MeSHD020418	[[19191473, 'algal', 'proteins'], [20960201, 'algal', 'protein'], [22826458, 'algal', 'proteins'], [28106912, 'algal', 'protein'], [28290203, 'algal', 'proteins']]
MeSHC004276	[[19191473, 'glu-ala']]
MeSHD008486	[[28526039, 'medical', 'directors']]
MeSHD035082	[[27618074, 'national', 'governments'], [28366598, 'federal', 'government'], [28774319, 'national', 'governments'], [29139110, 'national', 'governments'], [29559104, 'federal', 'government'], [29656297, 'national', 'governments'], [29855864, 'federal', 'government']]
MeSHD000068679	[[29584848, 'emtricitabine'], [29603900, 'emtricitabine'], [29689539, 'emtricitabine']]
MeSHD016527	[[29067902, 'drug', 'costs'], [29210777, 'drug', 'costs'], [29424774, 'drug', 'costs']]
MeSHD020312	[[23626668, 'emu'], [26249225, 'emu'], [27427699, 'emu']]
MeSHD010118	[[29149886, 'oxytetracycline'], [29290451, 'oxytetracycline'], [29312155, 'oxytetracycline'], [29441195, 'oxytetracycline']]
MeSHD044165	[[19193992, 'aliivibrio', 'salmonicida'], [26327359, 'aliivibrio', 'salmonicida']]
MeSHD003894	[[29220526, 'desmopressin'], [29511565, 'desmopressin']]
MeSHC515357	[[19194459, '2,4-dioxo-4-phenylbutanoic', 'acid'], [20862319, '2,4-dioxo-4-phenylbutanoic', 'acid']]
MeSHD043182	[[27181051, 'carboxylesterase'], [28105534, 'carboxylesterase'], [28105534, 'carboxylesterases'], [28725398, 'nonspecific', 'esterase']]
MeSHD000075687	[[19194658, 'ubiquitin-like', 'protein', 'nedd8'], [25899169, 'ubiquitin-like-protein', 'nedd8'], [26895833, 'neural', 'precursor', 'cell-expressed', 'developmentally', 'downregulated', 'protein', '8'], [29331584, 'ubiquitin-like', 'protein', 'nedd8']]
MeSHD020357	[[27837973, 'selenomonas', 'ruminantium']]
MeSHC007477	[[19195551, 'dimethylphosphate']]
MeSHD000074822	[[29653535, 'treatment', 'adherence']]
MeSHD004664	[[28085881, 'japanese', 'encephalitis', 'virus'], [28680856, 'japanese', 'encephalitis', 'virus'], [28705180, 'japanese', 'encephalitis', 'virus'], [28852181, 'japanese', 'encephalitis', 'virus'], [29511073, 'japanese', 'encephalitis', 'virus']]
MeSHD018162	[[19196130, 'banna', 'virus'], [19196130, 'kadipiro', 'virus']]
MeSHD017990	[[20939884, 'densovirus'], [24027306, 'densovirus'], [24146951, 'densovirus'], [25059361, 'densovirus'], [25975552, 'densovirus']]
MeSHD025662	[[27810445, 'porcine', 'adenovirus']]
MeSHC000638102	[[19196778, 'zavarzinella', 'formosa']]
MeSHD061328	[[19196778, 'planctomycetales'], [20174790, 'planctomycetales'], [22782248, 'planctomycetales'], [26253682, 'planctomycetales'], [29110064, 'planctomycetales'], [29527192, 'planctomycetales']]
MeSHC000652824	[[19196778, 'gemmata', 'obscuriglobus']]
MeSHC000682000	[[19196790, 'moniliella', 'fonsecae']]
MeSHC000696504	[[19196790, 'moniliella', 'madida']]
MeSHC000675356	[[19196790, 'moniliella', 'megachiliensis']]
MeSHC000696505	[[19196790, 'moniliella', 'nigrescens']]
MeSHC000679119	[[19196790, 'moniliella', 'oedocephalis']]
MeSHC000679120	[[19196790, 'moniliella', 'spathulata']]
MeSHC012211	[[19196988, 'bestatin'], [27667645, 'bestatin']]
MeSHD016662	[[29227715, 'viral', 'integration'], [29535149, 'viral', 'integration']]
MeSHD010018	[[23074397, 'osteomalacia'], [24995666, 'osteomalacia'], [28314685, 'osteomalacia']]
MeSHD054507	[[19197340, 'phospholipase', 'a2', 'receptor']]
MeSHD053959	[[19197350, 'alpha-amanitin'], [19411846, 'alpha-amanitin'], [27170440, 'alpha-amanitin']]
MeSHD000345	[[19197921, 'affinity', 'labeling', 'reagents']]
MeSHC030011	[[29023120, 'carbene']]
MeSHC017621	[[27228003, 'nitrene']]
MeSHD066258	[[29038367, 'amphiregulin']]
MeSHC047711	[[26712029, 'indium-oxide'], [27647884, 'indium', 'oxide'], [27878025, 'indium', 'oxide'], [28788618, 'indium', 'oxide'], [28929135, 'indium', 'oxide'], [29286730, 'indium', 'oxide']]
MeSHC052045	[[19198315, 'aluminum', 'nitride'], [26168184, 'aluminum', 'nitride']]
